,text
1281,An easy way to remember this is:In both oxidation and reduction a transfer of electrons is involved resulting in a change in the oxidation state of the elements
1282,"In each of the following reactions say whether the reactant iron species (, , ) is oxidised or reduced"
1283,"This section studies the use of resources, more specifically phosphate rock, natural gas and other gases (like nitrogen and oxygen) to produce fertilisers to sustain a food supply for people on Earth"
1284,The industrial processes that are involved in the manufacturing of fertilisers are studied
1285,"The purpose of studying this industry is to make learners aware of the impact of human activities on the environment and our responsibility to use our resources sustainably.Prior knowledgeThis section of work is done at the end of the Grade 12 year and provides an ideal opportunity to revise some of the concepts covered in redox reactions, rates and extent of reactions, acid-base reactions and balancing of equations"
1286,The prior knowledge for this chapter includes a general awareness that the chemistry that is done at school has application in industrial processes in South Africa and elsewhere
1287,"Two examples that would have been covered in the electrochemistry section, namely the production of chlorine and the recovery of aluminium metal from bauxite, can provide a useful context to study further application of chemistry in real life"
1288,"Furthermore, this section also builds on learners’ prior knowledge of the lithosphere and how we are using these resources on Earth.PlanningCAPS allocates 6 hours for this section"
1289,"The suggested lessons can be adapted, depending on the length of the lessons at your school and how much time you have to teach the section"
1290,Introduction to the importance of nutrients This section covers the importance of nutrients and is necessary to understand the role of fertilisers
1291,In this lesson learners should do the concept map activity as a way of summarising the information
1292,"Learners should start on the investigation of fertiliser use in their area from this first lesson, as it is a long investigation and requires a community survey"
1293,The role of fertilisers In this lesson the role of fertilisers should be covered
1294,This includes an understanding of the NPK ratios and the specific nutrients found in different fertilisers
1295,The industrial preparation of fertilisers This section covers the industrial production of chemicals used in inorganic fertilisers
1296,At the end of the section there is a worksheet for the learners to complete
1297,"The worksheet, as well as the answer sheet is provided in this book"
1298,"This is a long section and, if time allows, should be covered over three lessons"
1299,Alternative sources of fertilisers In this lesson learners should understand and be able to name alternative sources of fertilisers
1300,At the end of the lesson they should complete the activity on alternative sources
1301,The investigation on fertiliser use in their area should be looked at
1302,They should have designed their survey and be collecting their data
1303,Fertilisers and the environment Eutrophication is one of the serious effects fertilisers can have on the environment
1304,"After going through this section the learners should go through the activity on dealing with the consequences of eutrophication, discussing how best to deal with this problem"
1305,The learners now have enough information to understand the data collected from their community
1306,They should be working on presenting their data on the use of fertiliser in their area and should be able to interpret their findings
1307,Learners work on their investigation in class The learners should work on their investigation on the use of fertilisers in their area in class
1308,This is also a good lesson for consolidation of the entire chapter by going through the end of chapter exercises in preparation for the exams
1309,"South Africa has a population of over 50 million people, and this number is increasing every year"
1310,"Therefore, maintaining healthy crops plays an important role in providing enough food for the nation"
1311,Fertilisers are used to provide sufficient nutrients to the soil in order to sustain optimum crop yields
1312,The fertiliser industry is therefore an important chemical industry in South Africa
1313,"In this chapter we will investigate what fertilisers are, why they are important, how they are produced and what their impact on the environment is."
1314,"All the objects that we see in the world around us, are made of matter"
1315,"Matter makes up the air we breathe, the ground we walk on, the food we eat and the animals and plants that live around us"
1316,Even our own human bodies are made of matter!Different objects can be made of different types of materials (the matter from which objects are made)
1317,"For example, a cupboard (an object) is made of wood, nails, hinges and knobs (the materials)"
1318,The properties of the materials will affect the properties of the object
1319,"In the example of the cupboard, the strength of the wood and metals make the cupboard strong and durable"
1320,"Materials that are malleable can be easily formed into different shapes (eg clay, dough)"
1321,Ductile materials are able to be formed into long wires (eg copper)
1322,The boiling and melting points of substances tells us the temperature at which the substance will boil or melt
1323,"This helps us to classify substances as solids, liquids or gases at a specific temperature"
1324,The diagram below shows one way in which matter can be classified (grouped) according to its different properties
1325,"As you read further in this chapter, you will see that there are also other ways of classifying materials, for example according to whether or not they are good electrical conductors."
1326,In this chapter we will explore the states of matter and then look at the kinetic molecular theory
1327,We will also examine how the kinetic theory of matter helps explain boiling and melting points as well as other properties of matter
1328,Diffusion can be seen as a spreading out of particles resulting in an even distribution of the particles
1329,You can see diffusion when you place a drop of food colouring in water
1330,"If matter were not made of particles that are constantly moving then we would only see a clump of colour when we put the food colouring in water, as there would be nothing that could move about and mix in with the water"
1331,"In 1828 Robert Brown observed that pollen grains suspended in water moved about in a rapid, irregular motion"
1332,Brownian motion can also be seen as the random to and fro movement of particles
1333,"Matter exists in one of three states, namely solid, liquid and gas"
1334,A liquid takes on the shape of the container that it is in
1335,Matter can change between these states by either adding heat or removing heat
1336,As we heat an object (eg water) it goes from a solid to a liquid to a gas
1337,Evaporation from a liquid's surface can happen at a wide range of temperatures
1338,If more energy is added then bubbles of gas appear inside the liquid and this is known as boiling
1339,Sublimation is the process of going from a solid to a gas
1340,Deposition is the process of going from a gas to a solid
1341,"If we know the melting and boiling point of a substance then we can say what state (solid, liquid or gas) it will be in at any temperature"
1342,A heating curve of a substance gives the changes in temperature as we move from a solid to a liquid to a gas
1343,A cooling curve gives the changes in temperature as we move from gas to liquid to solid
1344,"An important observation is that as a substance melts or boils, the temperature remains constant until the substance has changed state"
1345,This is because all the heat energy goes into breaking or forming the bonds between the molecules
1346,The following diagrams give examples of what heating and cooling curves look like:
1347,We have now looked at many examples of the types of matter and materials that exist around us and we have investigated some of the ways that materials are classified
1348,"In order to understand this, we need to take a closer look at the building blocks of matter — the atom"
1349,Atoms are the basis of all the structures and organisms in the universe
1350,"The planets, sun, grass, trees, air we breathe and people are all made up of different combinations of atoms.Video: VPrkk"
1351,The periodic table of the elements is a method of showing the chemical elements in a table with the elements arranged in order of increasing atomic number
1352,Most of the work that was done to arrive at the periodic table that we know can be attributed to a Russian chemist named Dmitri Mendeleev
1353,Mendeleev designed the table in 1869 in such a way that recurring (periodic) trends or patterns in the properties of the elements could be shown
1354,"Using the trends he observed, he left gaps for those elements that he thought were “missing”"
1355,He also predicted the properties that he thought the missing elements would have when they were discovered
1356,Many of these elements were indeed discovered and Mendeleev's predictions were proved to be correct
1357,"To show the recurring properties that he had observed, Mendeleev began new rows in his table so that elements with similar properties were in the same vertical columns, called groups"
1358,The full periodic table is reproduced at the front of this book
1359,"These are the energies needed to remove the second, third, or fourth electron respectively"
1360,"If you look at a periodic table, you will see the groups numbered at the top of each column"
1361,The groups are numbered from left to right starting with 1 and ending with 18
1362,This is the convention that we will use in this book
1363,"On some periodic tables you may see that the groups are numbered from left to right as follows: 1, 2, then an open space which contains the transition elements, followed by groups 3 to 8"
1364,A period is a horizontal row in the periodic table of the elements
1365,"The periods are labelled from top to bottom, starting with 1 and ending with 7"
1366,For each element on the periodic table we can give its period number and its group number
1367,We can also determine the electronic structure of an element from its position on the periodic table
1368,In Chapter 4 you worked out the electronic configuration of various elements
1369,Using the periodic table we can easily give the electronic configurations of any element
1370,"For example, phosphorus () is in the third period and group 15"
1371,"Looking at the figure above, we see that the p-orbital is being filled"
1372,Similar trends are observed in the other periods of the periodic table
1373,The chlorides are compounds with chlorine and the oxides are compounds with oxygen
1374,"no oxides, but fluorine does combine with oxygen in compounds called oxygen fluorides"
1375,Draw a line graph to show the relationship between atomic number (on the x-axis) and ionisation energy (y-axis)
1376,A chemical bond is formed when atoms are held together by attractive forces
1377,"This attraction occurs when electrons are shared between atoms, or when electrons are exchanged between the atoms that are involved in the bond"
1378,"The sharing or exchange of electrons takes place so that the outer energy levels of the atoms involved are filled, making the atoms are more stable"
1379,"If an electron is shared, it means that it will spend its time moving in the electron orbitals around both atoms"
1380,If an electron is exchanged it means that it is transferred from one atom to another
1381,In other words one atom gains an electron while the other loses an electron.Chemical bond A chemical bond is the physical process that causes atoms and molecules to be attracted to each other and held together in more stable chemical compounds
1382,The type of bond that is formed depends on the elements that are involved
1383,"In this chapter, we will be looking at three types of chemical bonding: covalent, ionic and metallic bonding.You need to remember that it is the valence electrons (those in the outermost level) that are involved in bonding and that atoms will try to fill their outer energy levels so that they are more stable"
1384,"The noble gases have completely full outer energy levels, so are very stable and do not react easily with other atoms."
1385,A medium is the substance or material through which a pulse moves
1386,The medium does not create the pulse and the medium is not the pulse
1387,"Therefore the medium does not travel with the pulse as the pulse moves through it.In each medium, the particles that make up the medium are moved temporarily from their rest position"
1388,"In order for a pulse to travel, the different parts of the medium must be able to interact with each other.Medium A medium is the substance or material in which a pulse will move"
1389,"The most obvious examples are waves in water, on a dam, in the ocean, or in a bucket"
1390,"All waves have the same properties.Waves do not only occur in water, they occur in any kind of medium"
1391,Earthquakes release enough energy to create waves that are powerful enough to travel through the rock of the Earth
1392,When your friend speaks to you sound waves are produced that travel through the air to your ears
1393,A wave is simply the disturbance of a medium by moving energy but how is it different from a pulse?
1394,Longitudinal waves A longitudinal wave is a wave where the particles in the medium move parallel to the direction of propagation of the wave
1395,When we studied transverse waves we looked at two different motions: the motion of the particles of the medium and the motion of the wave itself
1396,We will do the same for longitudinal waves.The question is how do we construct such a wave?A longitudinal wave is seen best in a slinky spring
1397,Do the following investigation to find out more about longitudinal waves.From the investigation you will have noticed that the disturbance moves parallel to the direction in which the spring was pulled
1398,The ribbon in the investigation represents one particle in the medium
1399,"The particles in the medium move in the same direction as the wave.Video: VPdkfAs in the case of transverse waves the following properties can be defined for longitudinal waves:wavelength, amplitude, period, frequency and wave speed."
1400,A tuning fork is an instrument used by musicians to create sound waves of a specific frequency
1401,They are often used to tune musical instruments.Sound waves coming from a tuning fork are caused by the vibrations of the tuning fork which push against the air particles in front of it
1402,As the air particles are pushed together a compression is formed
1403,The particles behind the compression move further apart causing a rarefaction
1404,"As the particles continue to push against each other, the sound wave travels through the air"
1405,"Due to this motion of the particles, there is a constant variation in the pressure in the air"
1406,"This means that in media where the particles are closer together, sound waves will travel faster.Tuning forkSound waves travel faster through liquids, like water, than through the air because water is denser than air (the particles are closer together)"
1407,Sound waves travel faster in solids than in liquids.A sound wave is a pressure wave
1408,This means that regions of high pressure (compressions) and low pressure (rarefactions) are created as the sound source vibrates
1409,These compressions and rarefactions arise because the source vibrates longitudinally and the longitudinal motion of air produces pressure fluctuations.
1410,The most common example of electromagnetic (EM) radiation is visible light
1411,"Everyone is very familiar with light in everyday life, you can only see things because light bounces off them and enters your eyes"
1412,This alone makes it worthwhile to learn about it but there are also very many other applications of EM radiation
1413,It is called electromagnetic because there are electric and magnetic fields making up the radiation
1414,"We will look at this in more detail a little later.In everyday experience, light doesn't seem to have many special properties but it does: A huge spectrum: The light we can see (visible EM radiation) is only a small part of all of the EM radiation (electromagnetic spectrum) that exists"
1415,Nature's speed limit: Nothing moves faster than the speed of light
1416,Wave nature: All EM radiation has the ability to behave like a wave which we call wave-like behaviour
1417,Particle nature: All EM radiation has the ability to behave like a particle which we call particle-like behaviour
1418,No medium required: EM radiation can propagate without a medium through which to move even though they are waves
1419,We will discuss this in the following sections and in even more detail in Grades 11 and 12.
1420,Diagrams of compounds are very useful because they help us to picture how the atoms are arranged in the compound and they help us to see the shape of the compound
1421,"There are three types of diagrams that are commonly used: Wireframe or stick models In this model, the bonds between atoms are shown as “sticks”"
1422,Ball and stick models This is a 3-dimensional molecular model that uses “balls” to represent atoms and “sticks” to represent the bonds between them
1423,The centres of the atoms (the balls) are connected by straight lines which represent the bonds between them
1424,Table 12.1 shows examples of the different types of models for all the types of compounds.Covalent molecularCovalent networkIonic networkMetallic networkName of compoundglucosegraphitesilver chloridezincFormula or Stick modelBall-and-stick modelSpace-filling model Table 12.1: Different representations for compounds CanvasMol (www.alteredqualia.com/canvasmol) is a website that allows you to view several compounds
1425,"You do not need to know these compounds, this is simply to allow you to see one way of representing compounds."
1426,The synthesis (forming) of water () from hydrogen gas () and oxygen gas () is another example of chemical change
1427,A simplified diagram of this reaction is shown in Figure 13.3
1428,The chemical bonds between in and between in are broken and new bonds between and (to form ) are formed
1429,"A chemical change has taken place.Video: VPbhyA mixture of hydrogen and oxygen gas is used as a fuel to get rockets into space.There are some important things to remember about chemical changes: Arrangement of particles During a chemical change, the particles themselves are changed in some way"
1430,"In the example of hydrogen peroxide that was used earlier, the molecules were split up into their component atoms"
1431,The number of particles will change because each molecule breaks down into two water molecules () and one oxygen molecule ()
1432,Energy changes The energy changes that take place during a chemical reaction are much greater than those that take place during a physical change in matter
1433,"During a chemical reaction, energy is used up in order to break bonds and then energy is released when the new product is formed"
1434,Reversibility Chemical changes are far more difficult to reverse than physical changes
1435,"When hydrogen peroxide decomposes into water and oxygen, it is almost impossible to get back to hydrogen peroxide"
1436,"Mass conservation Mass is conserved during a chemical change, but the number of molecules may change"
1437,"In the example of the decomposition of hydrogen peroxide, for every two molecules of hydrogen peroxide that decomposes, three molecules are formed (two water and one oxygen)"
1438,"Table 13.1 highlights these concepts for the decomposition of hydrogen peroxide.Moleculestwo moleculesthree moleculesEnergy changesenergy taken in when bonds are brokenenergy given off when bonds are formedMass is conservedAtoms are conserved oxygen atoms, hydrogen atoms oxygen atoms, hydrogen atoms Table 13.1: Important concepts in chemical change Exercise 13.1See solutions For each of the following say whether a chemical or a physical change occurs"
1439,Melting candle wax.Mixing sodium chloride () and silver nitrate () to form silver chloride ().Mixing hydrochloric acid () and magnesium ribbon () to form magnesium chloride ().Dissolving salt in water.Tearing a piece of magnesium ribbon
1440,"As we have already mentioned, a number of changes can occur when elements are combined with one another"
1441,One way of representing chemical changes is through balanced chemical equations
1442,A chemical equation describes a chemical reaction by using symbols for the elements involved
1443,"For example, if we look at the reaction between iron and sulfur to form iron sulfide , we could represent these changes in a sentence, in a word equation or using chemical symbols: Sentence: Iron reacts with sulfur to form iron sulfide"
1444,A chemical formula shows each element by its symbol and also shows how many atoms of each element are found in that compound
1445,The number of atoms (if greater than one) is shown as a subscript.The following exercise serves as revision
1446,"Magnetism is an interaction that allows certain kinds of objects, which are called 'magnetic' objects, to exert forces on each other without physically touching"
1447,A magnetic object is surrounded by a magnetic 'field' that gets weaker as one moves further away from the object
1448,A second object can feel a magnetic force from the first object because it feels the magnetic field of the first object
1449,The further away the objects are the weaker the magnetic force will be.Video: VPfkkHumans have known about magnetism for many thousands of years
1450,"For example, lodestone is a magnetised form of the iron oxide mineral magnetite"
1451,"It is referred to in old European and Asian historical records; from around BCE in Europe and around BCE in Asia.Magnetic objects stuck to a magnetThe root of the English word magnet is from the Greek word magnes, probably from Magnesia in Asia Minor, once an important source of lodestone."
1452,Electrostatics is the study of electric charge which is at rest or static (not moving)
1453,In this chapter we will look at some of the basic principles of electrostatics as well as the principle of conservation of charge.Video: VPfmg
1454,When you measure the potential difference across (or between) the terminals of a battery that is not in a complete circuit you are measuring the emf of the battery
1455,"This is the maximum amount of work per coulomb of charge the battery can do to drive charge from one terminal, through the circuit, to the other terminal.The volt is named after the Italian physicist Alessandro Volta (1745–1827).Electrical potential difference is also called voltage.When you measure the potential difference across (or between) the terminals of a battery that is in a complete circuit you are measuring the terminal potential difference of the battery"
1456,Although this is measured in volts it is not identical to the emf
1457,The difference will be the work done to drive charge through the battery.BatteriesOne lead of the voltmeter is connected to one end of the battery and the other lead is connected to the opposite end
1458,The voltmeter may also be used to measure the voltage across a resistor or any other component of a circuit but must be connected in parallel.
1459,Many reactions in chemistry and all biological reactions (reactions in living systems) take place in water
1460,In this chapter we will look at some of these reactions in detail
1461,Almost all the reactions that occur in aqueous solutions involve ions
1462,"We will look at three main types of reactions that occur in aqueous solutions, namely precipitation reactions, acid-base reactions and redox reactions"
1463,"Before we can learn about the types of reactions, we need to first look at ions in aqueous solutions and electrical conductivity.Video: VPbls"
1464,"Sometimes it is important to know exactly how many particles (eg atoms or molecules) are in a sample of a substance, or what quantity of a substance is needed for a chemical reaction to take place.The amount of substance is so important in chemistry that it is given its own name, which is the mole.Mole The mole (abbreviation “mol”) is the SI (Standard International) unit for “amount of substance”"
1465,The mole is a counting unit just like hours or days
1466,We can easily count one second or one minute or one hour
1467,"If we want bigger units of time, we refer to days, months and years"
1468,"We call this number Avogadro's number.Avogadro's number The number of particles in a mole, equal to"
1469,"If we had this number of cold drink cans, then we could cover the surface of the earth to a depth of over"
1470,"If you could count atoms at a rate of 10 million per second, then it would take you 2 billion years to count the atoms in one mole!The original hypothesis that was proposed by Amadeo Avogadro was that “equal volumes of gases, at the same temperature and pressure, contain the same number of molecules”"
1471,"His ideas were not accepted by the scientific community and it was only four years after his death, that his original hypothesis was accepted and that it became known as “Avogadro's Law”"
1472,"In honour of his contribution to science, the number of particles in one mole was named Avogadro's number.We use Avogadro's number and the mole in chemistry to help us quantify what happens in chemical reaction"
1473,If we measure of carbon we have one mole or carbon atoms
1474,"You will remember that when the mass, in grams, of an element is equal to its relative atomic mass, the sample contains one mole of that element"
1475,This mass is called the molar mass of that element.You may sometimes see the molar mass written as
1476,"We will use in this book, but you should be aware of the alternate notation.It is worth remembering the following: On the periodic table, the relative atomic mass that is shown can be interpreted in two ways"
1477,"The mass (in grams) of a single, average atom of that element relative to the mass of an atom of carbon"
1478,The average atomic mass of all the isotopes of that element
1479,"ElementRelative atomic mass (u)Molar mass ()Mass of one mole of the element (g)MagnesiumLithiumOxygenNitrogenIron Table 19.1: The relationship between relative atomic mass, molar mass and the mass of one mole for a number of elements"
1480,Calculate the number of moles of iron (Fe) in an sample
1481,"If we look at the periodic table, we see that the molar mass of iron is"
1482,"This means that 1 mole of iron will have a mass of .If 1 mole of iron has a mass of , then: the number of moles of iron in must be:There are 2 moles of iron in the sample"
1483,You need to imagine that the horizontal line is like a division sign and that the vertical line is like a multiplication sign
1484,"So, for example, if you want to calculate , then the remaining two letters in the triangle are and and is above with a division sign between them"
1485,"Your calculation will then be Remember that when you use the equation , the mass is always in grams (g) and molar mass is in grams per mol ()"
1486,Always write the units next to any number you use in a formula or sum
1487,Calculate the number of moles of copper there are in a sample that with a mass of
1488,Calculate the number of atoms there are in a sample of aluminium that with a mass of
1489,"However, you need to remember that all your calculations will apply to the whole compound"
1490,"So, when you calculate the molar mass of a covalent compound, you will need to add the molar mass of each atom in that compound"
1491,The number of moles will also apply to the whole molecule
1492,"For example, if you have one mole of nitric acid () the molar mass is and there are molecules of nitric acid"
1493,This is the mass of all the atoms in one formula unit of the compound
1494,"For example, one mole of sodium chloride () has a formula mass of and there are molecules of sodium chloride in one formula unit.In a balanced chemical equation, the number that is written in front of the element or compound, shows the mole ratio in which the reactants combine to form a product"
1495,"If there are no numbers in front of the element symbol, this means the number is '1'.Video: VPezceg In this reaction, 1 mole of nitrogen molecules reacts with 3 moles of hydrogen molecules to produce 2 moles of ammonia molecules"
1496,Scalars are physical quantities which have only a number value or a size (magnitude)
1497,A scalar tells you how much of something there is.Scalar A scalar is a physical quantity that has only a magnitude (size)
1498,"For example, a person buys a tub of margarine which is labelled with a mass of"
1499,The mass of the tub of margarine is a scalar quantity
1500,"It only needs one number to describe it, in this case, .Vectors are different because they are physical quantities which have a size and a direction"
1501,A vector tells you how much of something there is and which direction it is in.Vector A vector is a physical quantity that has both a magnitude and a direction
1502,"For example, a car is travelling east along a freeway at"
1503,The car is moving at (this is the magnitude) and we know where it is going – east (this is the direction)
1504,Your weight is proportional to your mass (magnitude) and is always in the direction towards the centre of the earth
1505,"This chapter is about how things move along a straight line or, more scientifically, how things move in one dimension"
1506,This is useful for learning how to describe the movement (motion) of cars along a straight road or of trains along straight railway tracks
1507,There are three features of motion that we use to describe exactly how an object moves
1508,They are:The jerk is the name we give to how fast the acceleration is changing.Traffic often moves along a straight line
1509,"The word energy comes from the Greek word energeia (ένέργεια), meaning activity or operation"
1510,Energy is closely linked to mass and cannot be created or destroyed
1511,In this chapter we will consider gravitational potential and kinetic energy.Video: VPgjm
1512,"As far as we know, the Earth we live on is the only planet that is able to support life"
1513,"Amongst other factors, the Earth is just the right distance from the sun to have temperatures that are suitable for life to exist"
1514,"Also, the Earth's atmosphere has exactly the right type of gases in the right amounts for life to survive"
1515,"Our planet also has water on its surface, which is something very unique"
1516,"In fact, Earth is often called the “Blue Planet” because most of it is covered in water"
1517,"This water is made up of freshwater in rivers and lakes, the saltwater of the oceans and estuaries, groundwater and water vapour"
1518,"Together, all these water bodies are called the hydrosphere.The EarthVideo: VPbzp"
1519,In this chapter learners will explore Newtons three laws of motion and Newtons law of universal gravitation
1520,Learners will also learn more about forces and the different kinds of forces
1521,The following provides a summary of the topics covered in this chapter.Different kinds of forces
1522,"The types of forces covered are: normal force, frictional force, applied force and tension.Force diagrams and free body diagrams"
1523,In this section learners will see how to take a problem and draw diagrams to show all the forces acting on a body
1524,They will learn what a force diagram is and what a free body diagram is
1525,"Each law is covered in detail and practical applications such as rockets, lifts and seat belts are covered"
1526,Learners are introduced to the ideas of weight and mass as well as the acceleration due to gravity
1527,In this chapter we will learn how a net force is needed to modify the motion of an object
1528,We will recall what a force is and learn about how force and motion are related
1529,"We are also introduced to Newton's three laws and we will learn more about the force of gravity.Ratio and proportion - Physical Sciences, Grade 10, Science skillsEquations - Mathematics, Grade 10, Equations and inequalitiesUnits and unit conversions - Physical Sciences, Grade 10, Science skills"
1530,Covalent bonding involves the sharing of electrons to form a chemical bond
1531,The outermost orbitals of the atoms overlap so that unpaired electrons in each of the bonding atoms can be shared
1532,"By overlapping orbitals, the outer energy shells of all the bonding atoms are filled"
1533,"As they move, there is an attraction between these negatively charged electrons and the positively charged nuclei"
1534,This attractive force holds the atoms together in a covalent bond
1535,Covalent bond A form of chemical bond where pairs of electrons are shared between atoms
1536,We will look at a few simple cases to deduce some rules about covalent bonds
1537,"Remember that it is only the valence electrons that are involved in bonding, and so when diagrams are drawn to show what is happening during bonding, it is only these electrons that are shown"
1538,For this case we will look at hydrogen chloride and methane
1539,The electron configuration of hydrogen is and the electron configuration for chlorine is .The hydrogen atom has valence electron and the chlorine atom has valence electrons
1540,The Lewis diagrams for hydrogen and chlorine are: Notice the single unpaired electron (highlighted in blue) on each atom
1541,"This does not mean this electron is different, we use highlighting here to help you see the unpaired electron"
1542,Notice how the two unpaired electrons (one from each atom) form the covalent bond
1543,"The dot and cross in between the two atoms, represent the pair of electrons that are shared in the covalent bond"
1544,We can also show this bond using a single line: Note how we still show the other electron pairs around chlorine
1545,From this we can conclude that any electron on its own will try to pair up with another electron
1546,So in practise atoms that have at least one unpaired electron can form bonds with any other atom that also has an unpaired electron
1547,"Remember that we said we can place unpaired electrons at any position (top, bottom, left, right) around the elements symbol"
1548,Water is made up of one oxygen and two hydrogen atoms
1549,From what we learnt in the first examples we see that the unpaired electrons can pair up
1550,"Instead of writing the Lewis diagram for hydrogen twice, we simply write it once and use the in front of it to indicate that two hydrogens are needed for each oxygen"
1551,And now we can answer the questions that we asked before the worked example
1552,"We see that oxygen forms two bonds, one with each hydrogen atom"
1553,Oxygen however keeps its electron pairs and does not share them
1554,If an atom has an electron pair it will normally not share that electron pair
1555,A lone pair stays on the atom that it belongs to
1556,A lone pair can be used to form a dative covalent bond
1557,In the example above the lone pairs on oxygen are highlighted in red
1558,When we draw the bonding pairs using lines it is much easier to see the lone pairs on oxygen
1559,Notice the two electron pairs between the two oxygen atoms (highlighted in blue)
1560,"Because these two covalent bonds are between the same two atoms, this is a double bond"
1561,This forms a double covalent bond (which is shown by a double line between the two oxygen atoms)
1562,"Hydrogen has valence electron, carbon has valence electrons and nitrogen has valence electrons"
1563,Notice the three electron pairs (highlighted in red) between the nitrogen and carbon atom
1564,"Because these three covalent bonds are between the same two atoms, this is a triple bond"
1565,Nitrogen keeps its electron pair and shares its three unpaired electrons with carbon
1566,A dative covalent bond is also known as a coordinate covalent bond
1567,Earlier we said that atoms with a pair of electrons will normally not share that pair to form a bond
1568,But now we will see how an electron pair can be used by atoms to form a covalent bond
1569,One example of a molecule that contains a dative covalent bond is the ammonium ion () shown in the figure below
1570,"The hydrogen ion does not contain any electrons, and therefore the electrons that are in the bond that forms between this ion and the nitrogen atom, come only from the nitrogen"
1571,Notice that the hydrogen ion is charged and that this charge is shown on the ammonium ion using square brackets and a plus sign outside the square brackets
1572,We can also show this as: Note that we do not use a line for the dative covalent bond
1573,So in theory atoms that have at least one unpaired electron can form bonds with any other atom that also has an unpaired electron
1574,If an atom has an electron pair it will normally not share that pair to form a bond
1575,If an atom has more than one unpaired electron it can form multiple bonds to another atom
1576,A dative covalent bond can be formed between an atom with no electrons and an atom with a lone pair
1577,There are dots around element Y and from our knowledge of Lewis diagrams we know that these represent the valence electrons
1578,X contributes one electron (represented by a cross) to the bond and X has no other electrons
1579,From our knowledge of Lewis diagrams we look at how many cross and dot pairs there are in the molecule and that gives us the number of covalent bonds
1580,These are single bonds since there is only one dot and cross pair between adjacent atoms
1581,Note that Y could also be sulfur and X hydrogen and the molecule would then be hydrogen sulfide (sulfur dihydride)
1582,"The types of intermolecular forces that occur in a substance will affect its properties, such as its phase, melting point and boiling point"
1583,"You should remember from the kinetic theory of matter (see grade ), that the phase of a substance is determined by how strong the forces are between its particles"
1584,"The weaker the forces, the more likely the substance is to exist as a gas"
1585,This is because the particles are able to move far apart since they are not held together very strongly
1586,"If the forces are very strong, the particles are held closely together in a solid structure"
1587,Remember also that the temperature of a material affects the energy of its particles
1588,"The more energy the particles have, the more likely they are to be able to overcome the forces that are holding them together"
1589,Note that we are showing two dimensional figures when in reality these are three dimensional
1590,"The following five experiments investigate the effect of various physical properties (evaporation, surface tension, solubility, boiling point and capillarity) of substances and determine how these properties relate to intermolecular forces"
1591,A formal experiment on the effects of intermolecular forces is included in this chapter
1592,"In this experiment learners will investigate how intermolecular forces affect evaporation, surface tension, solubility, boiling points and capillarity"
1593,"Some of the substances that are used (nail polish remover (mainly acetone if you use the non acetone free variety), methylated spirits (a mixture of methanol and ethanol), oil (a mostly non-polar hydrocarbon), glycerin (a fairly complex organic molecule)) are quite complex substances and learners may not have the skills needed to determine the types of intermolecular forces at work here"
1594,You should guide learners in this and tell them the intermolecular forces for these substances
1595,You can help learners work out the strength of the intermolecular forces by telling them that larger molecules have stronger intermolecular forces than smaller molecules
1596,This is often a big factor in determining which substance has the strongest intermolecular forces
1597,Each experiment focuses on a different property and sees how that property relates to intermolecular forces
1598,It will often not be easy for learners to see the small differences between some of the molecules chosen and so they need to use a combination of experimental results and knowledge about the strength of the intermolecular force to try and predict what may happen
1599,Each experiment ends with a conclusion about what should be found to guide learners
1600,It is very important to work in a well ventilated room (one with lots of air flow) particularly when working with methanol and ethanol
1601,"Many of the substances used (particularly nail polish remover, ethanol and methylated spirits) are highly flammable and so care must be taken when heating these substances"
1602,It is recommended that learners use a hot plate rather than a Bunsen burner to heat these substances as this reduces the risk of fire
1603,"When doing chemistry experiments it is also extra important to ensure that your learners do not run around, do not try to drink the chemicals, do not eat and drink in the lab, do not throw chemicals on the other learners and in general do act in a responsible and safe way"
1604,The guidelines for safe experimental work can be found in the science skills chapter from grade
1605,From these experiments we can see how intermolecular forces (a microscopic property) affect the macroscopic behaviour of substances
1606,If a substance has weak intermolecular forces then it will evaporate easily
1607,Substances with weak intermolecular forces also have low surface tension and do not rise as far up in narrow tubes as substances with strong intermolecular forces
1608,Substances are more likely to be soluble in liquids with similar intermolecular forces
1609,"We will now look at some more properties (molecular size, viscosity, density, melting and boiling points, thermal expansion, thermal conductivity) in detail"
1610,The carbon atoms link together to form chains of varying lengths
1611,"The boiling point and melting point of these molecules is determined by their molecular structure, and their surface area"
1612,"The more carbon atoms there are in an alkane, the greater the surface area and therefore the higher the boiling point"
1613,The melting point also increases as the number of carbon atoms in the molecule increases
1614,"there are few carbon atoms), the organic compounds are gases because the intermolecular forces are weak"
1615,"As the number of carbon atoms and the molecular mass increases, the compounds are more likely to be liquids or solids because the intermolecular forces are stronger"
1616,You should see that the larger a molecule is the stronger the intermolecular forces are between its molecules
1617,This is one of the reasons why methane () is a gas at room temperature while pentane () is a liquid and icosane () is a solid
1618,"It is partly the stronger intermolecular forces that explain why petrol (mainly octane ()) is a liquid, while candle wax () is a solid"
1619,If these intermolecular forces did not increase with increasing molecular size we would not be able to put liquid fuel into our cars or use solid candles
1620,Compare how easy it is to pour water and syrup or honey
1621,You can see this if you take a cylinder filled with water and a cylinder filled with glycerin
1622,Drop a small metal ball into each cylinder and note how easy it is for the ball to fall to the bottom
