,text
14854,this safety device consists of a short length of a thin wire of tin plated copper having a low melting point and this wire has a much greater resistance than the rest of the electric wiring in the house
14855,"so, due to this, if the current in the electric wiring suddenly increases too much, then the fuse wire gets heated, then it melts and breaks the circuit which means that the current flowing in the household circuit will stop"
14856,"this prevents fire in the house and also the damage of various electrical appliances like refrigerator, fans, tube lights, tv, etc"
14857,"when a fuse gets blown (breaks), a new fuse has to be fitted in its place in order to restore the electricity supply in the household circuit"
14858,note: we should not use a thick wire as a fuse wire because it will have low resistance and thus it will not get heated to its melting point ‘ when a large current passes through it
14859,cause of large current flow in household electric wiring an extremely large current can flow in the household electric wiring circuits under two circumstances overloading and short circuit
14860,we might have read reports in the newspaper about fires caused by short circuits and overloading
14861,"overloading it is a situation when too many electrical appliances are connected to a single socket, they draw an extremely large amount of current from the household circuit"
14862,the flow of large current due to overloading may heat the copper wires of household wiring to a very high temperature and fire may be started
14863,short circuit electric current is supplied by household through two insulated wires which run together and reach each and every electrical appliances
14864,one insulated wire is called live wire and the other insulated wire is called neutral wire and both these wires are necessary for the working of an electrical appliance (say an electric iron)
14865,"so, if in case the plastic insulation of the live wire and the neutral wire gets worn due to wear and tear, then the two naked wires touch each other"
14866,"so, this touching of live wire and neutral wire directly is known as a short circuit"
14867,due to which a large current flows through the household wiring and this large’ current may heat the wires to a dangerously high temperature and a fire may be started
14868,note: always use proper fuses which have been specified for particular applications carrying isi mark never use just any wire or strip of metal in place of a fuse
14869,miniature circuit breakers (mcbs) this ore increasingly being used these days in place of fuses
14870,mcb does not work on the heating effect of current as it works on the magnetic effect of current
14871,these switches outomaticouy turn off when the current in a circuit exceeds the safe limit
14872,we turn them on and the circuit ¡s once again completed
14873,"magnetic effect of electric current if the electric current passes through a wire, then the current carrying wire behaves like a magnet"
14874,"it was discovered by a scientist hans christian oersted who found that when an electric current is passed in a wire, then the compass needle placed near it got deflected from its usual north-south position"
14875,a straight wire carrying an electric current produces a magnetic effect
14876,the magnetic effect is increased only if we use a long coil of wire instead of a straight wire
14877,even further the magnetic effect is increased if the coil of wire is wound around an iron rod and then current is passed through it
14878,an electromagnet consists of a coil of insulated wire wrapped around a piece of iron which is magnetised only when an electric current is passed through the coil
14879,"this magnet consists of a long coil of insulated copper wire wound around an iron rod and when the two ends of the coil get connected to a cell, then a current passes through the coil and produces a magnetic effect"
14880,the magnetism of an electromagnet remains as long as the current is flowing in its coil
14881,"so, if we switch off the current in the coil, then all the magnetism of the iron rod disappear and it will no longer behave like a magnet"
14882,"there are two factors through which an electromagnet can be made stronger, i.e"
14883,"uses of electromagnets these magnets are used in electrical appliances such as an electric bell, electric fan, electric motor"
14884,these magnets have their utilisation in electric generators where the very strong magnetic field is required
14885,for deflecting electron beam of the picture tube of tv electromagnets are used
14886,"for the magnetic separation of iron ores from the earthly substances, electromagnets are used"
14887,advantages of electromagnets over permanent magnets an electromagnet is a temporary form of the magnet because its magnetism is only for the duration of current flowing in its coil
14888,"actually, an electromagnet is better than a permanent magnet in many respects"
14889,there are some of the advantages of the electromagnets over the permanent magnets which are stated as follows: the magnetism of an electromagnet can be switched on or switched off as desired
14890,by increasing the number of turns in the coil and by increasing the current passing through the coil an electromagnet can be made very strong
14891,"on the other hand, a permanent magnet cannot be made so strong"
14892,electric bell an electric bell works on the magnetic effect of current
14893,construction of electric bell the electric bell has a u-shaped electromagnet
14894,there is a small iron bar called armature which is h^d in front of the poles of the electromagnet
14895,the lower end of the iron bar is attached to a flat spring and the flat spring is itself fixed to a metal bracket
14896,the upper end of the iron bar has a clapper attach to it
14897,"working of electric bell in order to ring the bell, first of all, we press the push button switch in order to ring the bell"
14898,"so, when we press the switch, then the electric circuit of the bell is completed and a current passes through the coil of the electromagnet and it gets magnetised"
14899,"so, as the armature moves towards the poles of the electromagnet, the clapper attached to it strikes the gong and produces a ringing sound"
14900,"when the armature moves towards the magnet, its contact with the contact screw is broken"
14901,"due to this, the electric circuit breaks and no current flows in the electromagnet coil"
14902,the electromagnet loses its magnetism for a moment and the armature is no longer attracted by it
14903,the flat spring brings back the iron armature to its original position and the clapper also moves away from the gong
14904,as soon as the armature comes back and touches the contact screw the circuit is completed and current starts flowing in the electromagnet coil again
14905,the electromagnet attracts the iron armature once again and the clapper strikes the gong again producing a ringing sound
14906,"so, this process of ‘make and break’ of the electric circuit continues as long as we are pressing the switch"
14907,"due to this, the armature vibrates forwards and backwards rapidly each time making the clapper strike the gong"
14908,"thus, the clapper strikes the gong rapidly producing an almost continuous sound"
14909,we hope the given cbse class 7 science notes chapter 14 electric current and its effects pdf free download will help you
14910,"if you have any query regarding ncert class 7 science notes chapter 14 electric current and its effects, drop a comment below and we will get back to you at the earliest"
14911,the metre is the standard unit of distance and second is the standard unit of time
14912,"so, the standard unit of speed is metre per second (m/s)"
14913,"the large values of speed are expressed in kilometre per hour (km/h) and in this case, the distance travelled is measured in terms of kilometre and time taken is measured in an hour"
14914,"the small values of speed are expressed in centimetre per second (cm/s) and in this case, the distance travelled is measured in terms of centimetre and time taken is measured in second"
14915,"if we have to compare the speeds of a number of objects, then we must express the speeds of all those objects in the same unit"
14916,measurement of time a duration or moment in which things occur is known as time
14917,"with the help of clocks and watches, we generally measure time"
14918,it is very difficult to think that how did the people in ancient time measure times as they did not have clocks or watches
14919,"in order to measure the time, ancient people used some natural events which repeated regularly after fix time intervals, e.g"
14920,they found that the sun rises every day in the morning
14921,"so, the time between one sunrise and the next i was known as a day"
14922,"in a similar manner, time from one full moon to the next full moon was"
14923,a year was fixed as the time taken by the earth to complete one revolution of the sun
14924,many time measuring devices were used in different parts of the world before the pendulum clocks became popular
14925,sundials water clocks and sand clocks are some examples of such devices
14926,note (i) a sundial measures time by the position of the shadow cast by the sun
14927,(ii) the device which uses the flow of sand from one glass bulb to another in order to measure time is known as a sand clock (iii) a device which uses the rate at which water drip from one vessel to another measure time interval is known as a water clock simple pendulum a simple pendulum consists of a small metal ball called bob which is suspended by a long thread from rigid support such that bob is free to swing back and forth
14928,the to and fro motion of a simple pendulum is an example of periodic or oscillatory motion
14929,galileo was the first person to study the motion of a pendulum
14930,a pendulum completes every swing or every oscillation in exactly the same time provided its length should be kept constant
14931,"the pendulum is said to have completed one oscillation when its bob starting from its mean position f, moves to d, to e and back to f"
14932,the pendulum also completes one oscillation when its bob moves from one extreme position d to the other extreme position e and come back to d
14933,"so, the time taken by the pendulum to complete one oscillation is called its time period"
14934,the length of a pendulum is the length of thread from the point of suspension to the centre of the bob
14935,he found that a pendulum of a given length tabes always the same time to complete one oscillation
14936,units of time second is the basic unit (or standard unit) of measuring time and it is represented by symbol s
14937,"1 h = 60 min and 1 min = 60 s different units of time are used depending on the need, e.g"
14938,"in order to express the longer time interval, the bigger units of time are used, i.e"
14939,"1 day = 24 h, 1 month = 30 days and 1 year = 12 months note: nowadays, most clocks or watches have an electric circuit with one or more cells"
14940,the time measured by quartz clocks is much more accurate than that by the clocks available earlier
14941,"measuring speed we have learnt how to measure distance and time, we can calculate the speed of an object"
14942,"now, we should learn how to measure the speed by doing an activity"
14943,speedometer and odometer the speedometer is an instrument on a vehicle’s dashboard which indicates the speed of the vehicle when it is moving
14944,this instrument tells us the speed of a running vehicle at that instant of time in kilometre per hour
14945,a panel of instruments fitted on the top of a scooter or a motorcycle
14946,"in the same way, metres can be seen on the dashboard of cars, buses and other vehicles in addition to the speedometer, there is another instrument in a vehicle called odometer"
14947,an instrument which is used for measuring the distance travelled by a vehicle is known as an odometer
14948,"usually, a small rectangular window within speedometer dial with the symbol km (as shown in the figure) gives the (metre) odometer reading"
14949,"graphical representation of motion by drawing the distance-time graph, the motion of an object can be represented in diagram form"
14950,a distance-time graph represents how the distance travelled by a moving object changes with time
14951,"method to draw distance-time graph to draw a distance-time graph, use a graph paper"
14952,"for drawing the distance-time graph for a moving object, we require the readings of distances travelled by the object and the corresponding time values which have been obtained experimentally"
14953,"now, write time (min) on x-axis and distance (km) on the y-axis and also put arrows with them"
14954,"in this problem, we have only small time values (0, 2, 4, 6, 8 and 10 min) to represent"
14955,"so, the scale to be used for showing time can be 2 min = 2 cm"
14956,"here, we mark the time values 0, 2, 4, 6, 8 and 10 on the line ox as shown in the figure given as alongside"
14957,"again, the distance values given in this problem are small (0, 2, 4, 6, 8 and 10 km)"
14958,"so, the scale to be used for representing distance values on the graph can be 2 km = 2 cm"
14959,"we now mark the distance values 0, 2, 4, 6, 8 and 10 on the line oy (see figure)"
14960,we can see in the graph that the first reading given in this problem is time = 0 and distance = 0
14961,the point o (called origin) represents the 0 (zero) values both for time and distance
14962,"therefore, at point o on graph paper, time is 0 and distance is also 0"
14963,the second reading is time = 2 min and distance = 2 km
14964,"now, the vertical line above the 2 min mark on the graph paper and horizontal line on the right side of 2 km mark on graph paper cross at point a (see figure)"
14965,"in the same way, the third, fourth, fifth and sixth readings of time and the corresponding readings of distance will give us points b, c, d and e on the graph paper which are marked as pencil dots (see figure)"
14966,"after joining the point o and the dots at point a, b, c, d and e with a pencil line, we will get a straight line graph oe (see figure)"
14967,"so, this is the required distance-time graph for the motion of the car"
14968,"since the distance-time graph for the motion of the car is a straight line, so from here we can conclude that the car is moving with a constant speed (or uniform speed)"
14969,"other types of graph we generally see while reading newspapers, magazine, etc., that the present information is represented in various forms of graphs in order to make it interesting"
14970,these graphs generally bar graphs and pie chart as shown in the figure
14971,a diagram which shows information as thin rectangles (known as bars) of different heights is known as a bar graph
14972,"in this graph, the position and heights of the bars represent the values of the variable quantity about which information is being given"
14973,"a kind of graph or diagram which shows the percentage composition of something in the form of slices of a circle (the whole circle representing 100 per cent), is known as a pie chart"
14974,we hope the given cbse class 7 science notes chapter 13 motion and time pdf free download will help you
14975,"if you have any query regarding ncert class 7 science notes chapter 13 motion and time, drop a comment below and we will get back to you at the earliest"
14976,it supports plant growth by holding the roots firmly and supplying water and nutrients to the plants
14977,"it acts as a natural habitat for many organisms like an earthworm, fungi, bacteria, ants, etc"
14978,"it is also essential for agriculture which provides us with food, clothing and shelter for all"
14979,"therefore, we can say that soil is an inseparable part of our life"
14980,"soil teeming with life soil contains air, water and countless living organisms like fungi, bacteria, insects (like ants and beetles), earthworms, rodents, moles and plant roots"
14981,some organisms are too small that they cannot be seen by naked eyes (e.g
14982,"an important soil organism is an earthworm, it is visible only in the rainy season"
14983,soil pollution sometimes people throw polythene bags and plastic articles in the soil
14984,they pollute the soil and also hill the useful organisms living in the soil
14985,some other substances like chemicals and pesticides also pollute the soil
14986,"to prevent the soil pollution, the use of polythene bags must be banned, and the waste products and chemicals must be treated before they are released into the soil"
14987,the use of pesticides in the agricultural field must also be minimised in order to prevent soil pollution
14988,"soil profile soil is formed by breaking down of rocks by the action of wind, water or climate by the process called weathering"
14989,"during this process, the rocks are worn away to form small particles by long exposure to the elements of weather"
14990,weathering is a very slow process as it takes thousands of years for a huge rock to turn into fine particles
14991,the nature of the soil depends upon the rocks from which it has been formed and types of vegetation that grow on it
14992,the soil profile is a vertical section through different layers of the soil
14993,soil profile consists of different layers of soil which are called horizon
14994,a-horizon or topsoil it is the uppermost layer of soil and is usually dark in colour because of the presence of minerals and humus in it
14995,it provides the nutrients in plants since the roots of most plants are confined to this layer
14996,"humus is the dark brown coloured layer which consists of dead, rotting remains of plants and animals"
14997,this layer is generally soft and retains more water in it
14998,"this layer provides shelter for many living organisms like earthworm, rodents, moles and beetles"
14999,b-horizon or subsoil this layer of soil lies just below the topsoil
15000,it is made up of slightly bigger rock particles than that of the topsoil
15001,it does not have much humus and is lighter in colour than topsoil
15002,this layer is less fertile than topsoil and contains few living organisms
15003,c-horizon or substratum the layer of soil which lies just below the subsoil is called c-horizon
15004,"it consists of small pieces of broken rocks with cracks and crevices, formed by the weathering of bedrock or parent rock"
15005,bedrock or parent rock below the c-horizon unweathered solid rock is found which is called as bedrock
15006,it is non-porous and can produce the soil over a long period of time
15007,this layer is hard enough and is difficult to dig with a spade
15008,"soil types the weathering of rocks produces small particles of various materials, these include sand and clay"
15009,the relative amount of sand and clay depends upon the rock from which the particles were formed
15010,the rock particles present in soil are of different sizes and chemical compositions
15011,"on the basis of sizes, the rock particles present in soil can be divided mainly into four major groups: (i) clay, these are formed by the smallest rock particles"
15012,these are so small that we cannot see a single clay particle and it feels smooth
15013,(ii) silt these are made up of somewhat bigger rock particle than clay
15014,"(iii) sand, these are made up of larger particles enough than that of silt and can be easily seen"
15015,(iv) gravel these are the largest sized rock particles that are present in the soil
15016,these are the tiny stones that are present in topsoil in very small quantity
15017,"the soil in different geographical areas contains different proportions of sand, clay and silt in them"
15018,"depending upon its composition, soil can be classified as sandy soil, clayey soil and loamy soil"
15019,the size of the particles in the soil influences its properties
15020,there are large spaces between them which are filled with air
15021,"the sandy soil tends to be light, well aerated and rather dry"
15022,"since it is aerated, can be ploughed easily and cannot retain water, so it is not good for plants"
15023,"since it is light, it can be easily blown away if left bare"
15024,it can be made fertile by adding manure in them which increases its water-holding capacity
15025,"this soil is not sticky and therefore, these cannot be used to make pots, bricks, toys and statues"
15026,(ii) clayey soil’ clay particles are smaller and packed tightly so that it leaves a little space for air
15027,the fertility of clayey soil can be improved by adding some sand and humus to it
15028,"clayey soil is very sticky and can be used to make pots, bricks, toys, statues, etc"
15029,"(iii) loamy soil it is a mixture of sand, clay and silt with a small amount of humus in it"
15030,"therefore, it is very fertile and the best topsoil for growing plants"
15031,it has water holding capacity and excess water can also be drained out through it easily
15032,properties of soil soil possesses various properties like: it contains air
15033,it can absorb or soak water it allows water to pass down through it
15034,"when water is poured over it, then some water gets absorbed in the soil and rest passes down the soil"
15035,the process of passing down water slowly through the soil is called percolation of water
15036,"percolation rate is the amount of water (in ml) that is percolated through the soil in unit time, i.e"
15037,"the rate of percolation can be calculated by using the following formula: percolation rate (ml/min) = \(\frac { amount of water (ml) }{ percolation time (min) }\) for example, if water in bottle ‘a’ percolates in 20 min, in ‘b ’, it percolates in f 15 min in bottle"
15038,"while in bottle ‘c’, it percolates in 25 min, then the percolation rate (ml/min) will be calculated as follows: for bottle ‘a’, rate of percolation = \(\frac { 200 ml }{ 20 min }\) =10 ml/min for bottle ‘b rate of percolation = \(\frac { 200 ml }{ 15 min }\) = 13 ml/min for bottle ‘c’, rate of percolation = \(\frac { 200 ml }{ 25 min }\) = 8 ml/min percolation rate is highest in sandy soil because it is very loose"
15039,"on the other hand, clayey soil is very compact and therefore has the lowest rate of percolation"
15040,the rainwater moves or reaches to well faster and in a greater amount from sandy soil
15041,these are the best soil to grow paddy because paddy requires standing water in fields
15042,the kutcha (unpaved) road due to percolation of water becomes dry after rain while pakka road does not
15043,moisture in soil the soil contains some water in it which is called soil moisture
15044,"usually, ‘moisture is present as a thin film around the soil particles"
15045,"thus, the moisture content of the soil is very important for the growth of crops"
15046,absorption of water by soil soil contains moisture in it but it can still absorb or soak a lot of water
15047,the ability or capacity of the soil to absorb a limit of water is called absorption percentage
15048,"it can be calculated as follows: percentage of water absorbed = \(\frac { amount of water absorbed (in ml) }{ amount of soil(g) }\) × 100 different types of soil can absorb water to a different extent, i.e"
15049,"when we talk about the percentage of water absorbed by the soil, it means the mass of water absorbed by 100 g of soil"
15050,water retention the ability of soil to hold water is called water retention
15051,the space between soil particles is called pores provide the passage for gases and moisture within the soil
15052,the ability of soil to retain water is strongly related to the particle size
15053,water molecules hold more lightly to the fine particles of the clayey soil than the coarser particle of sandy soil
15054,"when we perform this activity with different soil samples, we will see that"
15055,sandy soil will absorb less water and allows more water to percolate
15056,a clayey soil will absorb more water but allow less water to percolate
15057,sandy soil will absorb less water than clayey soil because of the large spaces between the soil particles
15058,"the area where, there is a lot of clay in the soil, stagnant water collects above the soil whenever it rains"
15059,soil and crops different types of soil are found in different parts of india
15060,"soil is mainly affected by wind, rainfall, temperature, light and humidity"
15061,some climatic factors also affect the soil profile and bring changes in the soil structure
15062,the plants that grow on the surface of the earth are called vegetation
15063,"it includes green grass, herbs, shrubs, bushes, crop plants and trees"
15064,the component of soil along with various climatic factors determine the type of vegetation in a particular region
15065,clayey and loamy soils are both suitable for growing cereals like wheat and gram
15066,"for paddy, soils rich in clay and organic matter and having a good capacity to retain water are ideal"
15067,"for lentils (masoor) and other pulses, loamy soils which drain water easily, are required"
15068,"for cotton, sandy-loam or loam, which drain water easily and can hold plenty of air, are more suitable"
15069,crops such as wheat are grown in the fine clayey soils because they are rich in humus and are very fertile
15070,"a case study john, rashida and radha went to leeladhar dada and santosh malviya ofsohagpur in madhya pradesh"
15071,"leeladhar dada was preparing the soil to make items like surahi, matki, kalla (earthen frying pan), etc"
15072,"a summary of conversation they all had with leeladhar dada is given below: leeladhar and other porters, bring the black soil from a piece of barren land"
15073,"dry soil is then placed in a large tank and would be cleaned of pebbles, etc"
15074,after removing these things the soil is then soaked for around 8 hours
15075,this kneaded soil is then placed on the wheel and appropriate shape is given
15076,these items are baked at high temperature after drying in air and then coloured
15077,soil erosion the removal of land surface by water wind or ice is known as erosion
15078,"the topsoil is very fertile and in the absence of it, the plants cannot grow"
15079,soil erosion is mainly caused by the large scale cutting of forest trees and plants
15080,erosion of soil is more severe in the areas of little or no surface vegetation like the desert or barren land
15081,"the effects of soil erosion are, famines, flood desertification and damage or spoilage of environment"
15082,we hope the given cbse class 7 science notes chapter 9 soil pdf free download will help you
15083,"if you have any query regarding ncert class 7 science notes chapter 9 soil, drop a comment below and we will get back to you at the earliest"
15084,"snow or ice (solid) exists on the earth in the form of ice caps at the poles of the earth, glaciers and snow covered mountains"
15085,"water (liquid) is present in oceans, lakes, rivers and even underground water in the earth’s upper layers"
15086,clouds (gas) are found in the form of water vapour present in the atmosphere
15087,"on condensation, it turns into droplets and precipitates on earth’s surface in the form of rain"
15088,the continuous recycling of these forms of water takes place and the amount of water on the earth is maintained of constant
15089,"most of the urban areas have a system of water supply whereas underdeveloped/undeveloped areas depend on resources like rivers, lakes, ponds, handpumps, etc"
15090,"groundwater as an important source of water the wells, tubewells and handpumps are the main sources of water for many people"
15091,it is the upper level of underground water which occupies all the spaces in the soil and rocks and form a water table as shown in the figure below: the upper limit of groundwater is called water table
15092,it represents the depth of water filled area at a given place
15093,the water table rises and falls depending upon the amount of rainwater that seeps into the groundwater and how much groundwater is drawn out for irrigation and industry
15094,the seeping down of rainwater into the groundwater is called infiltration
15095,"at some places, the groundwater is stored between layers of hard rock below the water table"
15096,this is aquifer which contains the groundwater usable by tubewells and handpumps
15097,"these sources however, have limited sources of water and may get exhausted if used excessively"
15098,depletion of water table water drawn from underground water gets replenished by seepage of rainwater
15099,the water table does not get affected as long as we draw the same amount of water as is replenished by natural resources like rain
15100,"however, there is a number of factors which cause depletion of water table at a very fast rate which is really a matter of concern for every one of us"
15101,"increase in population, industrial and agricultural activities are some common factors affecting water table"
15102,"scanty rainfall, deforestation and decrease in the effective area for seepage of water may also deplete the water table"
15103,"increasing population as our population increases, we need more water for drinking, washing, cooking and cleaning"
15104,"we also need more number of houses, offices, shops and roads"
15105,this means more construction work and construction itself uses lots of water itself
15106,"besides this, there is less open area which can seep in the rain water into the ground"
15107,this results in depletion of groundwater level to alarmingly low levels (in many cities)
15108,almost everything that we use needs water somewhere in its production process
15109,most of the water used in the industries is drawn from groundwater
15110,agricultural activities more food is needed to meet the requirement as there is an increase in population
15111,"in our country, farmers depend on rain, canal water or groundwater for irrigation"
15112,"since rain is often erratic, canals also suffer frequently from lack of water"
15113,deforestation large scale deforestation has occurred to accommodate the growing population to grow food for them and to provide space for industries
15114,overgrazing by our animals has also destroyed large amount of vegetation
15115,the green coverage of vegetation slows down the flow of water on land and increases the absorption of water by the soil
15116,"cutting down of trees and vegetation, therefore interferes with the natural processes by which seepage takes place and the groundwater is recharged and causes depletion of water"
15117,distribution of water the distribution of water over the globe is quite uneven due to the number of factors
15118,"on the other hand, these are deserts which have scanty rainfall"
15119,some regions have excessive rains which cause floods while some others have very little rainfall which causes drought
15120,india is a vast country and the rainfall is not the same everywhere
15121,"therefore, some regions in our country may have floods while others may suffer from droughts at the same time"
15122,water resources in india india receives a lot of precipitation (rain and snow) in comparison to the rest of the world
15123,the average annual precipitation in india is 1170 mm as compared to the world’s average of 700 mm
15124,the rain map of india showing average rainfall in the different parts of our country
15125,based upon survey of india map with the permission of the surveyor general of india
15126,the territorial waters of india extend into the sea to a distance of twelve nautical miles measured from the appropriate baseline
15127,the external boundaries and coastlines of india agree with the record/master copy certified by survey of india
15128,"water management it is the activity of planning, developing, distribution and managing the optimum use of water resources"
15129,water supply pipes leaking and a lot of water gushing out of the pipes are the wastage of water
15130,it is the responsibility of the civic authorities to prevent such wastage of precious water
15131,mismanagement or wastage may also take place at the level of individuals also
15132,"all of us knowingly or unknowingly waste water, we should also take care for it"
15133,some of the steps which can be taken for the proper management of water are given below: rainwater harvesting bawris drip irrigation 1
15134,"the modern buildings of schools, offices, homes can install a rainwater harvesting system, so as to store rainwater in their own premises for future use"
15135,a case study bhujpur in the kutch area of gujarat has a very erratic rainfall
15136,the only source of freshwater lies underground because rivers in this area do not have water throughout the year
15137,"in 1989, the villagers along with a non-governmental organisation, decided to harvest rainwater"
15138,eighteen chech-dams were built on ruhmavati river and its tributaries where water percolates through the soil and recharge the aquifers
15139,"^ according to farmers, the wells have water now and the water that flowed into the sea and was wasted has become available for irrigation"
15140,"these structures are still found in old buildings, palaces and forts"
15141,"with time, the bawris fell into disuse and garbage started piling in these reservoirs"
15142,"however, because of the acute shortage of water, the bawris are being revived"
15143,today the situation is that inspite of scanty rains those places are managing their water needs well
15144,drip irrigation it is a method of watering plants by use of narrow tubings which deliver water directly to the base of a plant
15145,the mechanism of drip irrigation is shown in the figure given below: role for saving water you can be a leader to show people about water management skills
15146,"if any pipeline and tap water is leaking there, immediately report to authorities like ‘jal board’ (in delhi) to prevent water loss"
15147,educate people about water wise habits which can be developed gradually and will last life long once developed
15148,"water-wise habits turn off the tap while brushing, shaving and washing hand"
15149,use mug and water in the bucket for bathing instead of using showers
15150,irrigate potted plants with used water for washing rice and dal in the kitchen while cooking
15151,effect of water scarcity on plants we grow many plants in pots in our homes
15152,"if the potted plants are not watered even for a few days, the plants will ‘wilt’ (become limp) and ultimately ‘dry up’"
15153,"if potted plants are not given water for a considerable time, they will die"
15154,"thus, sufficient water is essential for maintaining the life of plants"
15155,plants need water to obtain nutrients from the soil and to make food by the process of photosynthesis
15156,the various effects of water scarcity on plants are water scarcity will affect nutrient uptake from soil by the plants
15157,"the rate of photosynthesis will decline, so oxygen evolved will be less"
15158,"rate of transpiration will also decline, so water vapours released in the atmosphere by transpiration will be less, it will disturb the water cycle"
15159,"so, in brief, we can say the shortage of water will lead to a shortage of food, shortage of oxygen and shortage of rain also"
15160,we hope the given cbse class 7 science notes chapter 16 water: a precious resource pdf free download will help you
15161,"if you have any query regarding ncert class 7 science notes chapter 16 water: a precious resource, drop a comment below and we will get back to you at the earliest"
15162,it creates wind the difference in atmospheric pressure gives rise to the wind on the earth
15163,"downward or upward movement of air caused due to differences in pressure creates the cloudy and clear sky, brings rain or fine weather"
15164,weather forecasting the changes in air pressure gives important clues for weather forecasting
15165,"similarly, when we ride a bicycle against the direction of the wind, boat against wind direction or flying of kite against the direction of the wind, we can feel the air pressure"
15166,"when we pump air or fill air into the bicycle tube, the air molecules inside the tube collide with the walls of the tube and exerts air pressure"
15167,the pressure exerted by air filled in a bicycle tube keeps the tube tight and makes the bicycle tyre feel hard
15168,"if we continuously fill more and more air into the bicycle tube, the air pressure in the bicycle tube will increase too much that tube may get burst"
15169,air moves from the region of higher pressure to the lower pressure
15170,"the greater the difference in pressure, the faster the air moves"
15171,it is due to the heat of the sun from which air becomes warm producing a low pressure
15172,"so, the warm air rises up and the cool air from the surroundings moves towards the sea"
15173,the fast-moving air blowing over an object helps in lifting the object up by producing a region of low pressure above it
15174,air pressure is caused due to the constant bombardment by moving air molecules on the surface of the paper strip
15175,"we have learnt that when high-speed air is blown over a strip of paper, it is lifted up"
15176,"similarly, if the high wind blows over the roof of houses, it will reduce the air pressure above the roofs and if the roofs of houses are weak then higher air pressure from below will lift up the roofs which can then be blown away by the fast winds"
15177,"therefore, weak roofs of houses can be lifted and blown away by the high-speed wind that is called a storm"
15178,air expands on heating gases or air expand more than solid and liquid on heating
15179,warm air rises up whereas comparatively cool air tends to sink towards the earth’s surface
15180,the term ‘expansion of air’ means the increase in the volume of air
15181,"when the air is heated, its volume increases and occupies a bigger space"
15182,"when the air is heated, it becomes lighter and rises up in the sky"
15183,"this is the reason that when we burn woods, the smoke rises along with the hot air near the place of fire"
15184,this fact of air is utilised in launching hot air balloons
15185,"in nature, there are several situations where warm air rises at a place"
15186,the cold air from the surrounding areas rushes in to fill its place
15187,wind currents the wind is the movement of air which depends on the difference in air pressure in two regions
15188,air moves from the region of high pressure to the region of low pressure in the atmosphere
15189,this difference in air pressure is created by uneven heating or unequal heating on the earth
15190,"the region where the air rises, an area of low pressure is created while the region where the air sinks, an area of high pressure is created"
15191,the uneven heating on the earth takes place in two situations: 1
15192,uneven heating between the equator and the poles the region of the earth which is closed to the equator of the earth gets the maximum heat from the sun
15193,"therefore, the air in these regions gets warm and rises, creating an area of low air pressure"
15194,the cooler air from the region of upto 30 degrees latitudes belt on either side of the equator moves or rushes towards the equator and replaces the warm rising air
15195,this makes the wind to blow from the north and south directions towards the equator
15196,"at the poles, the air is colder than at latitudes about 60 degrees"
15197,"therefore, the warmer air moves upward and colder air rushes in"
15198,this makes the wind blow from the poles of the earth towards the warmer region up to about 60-degree latitudes
15199,"uneven heating of land and water (i) during summer, the earth near the equator warms faster than the water in the oceans"
15200,the air above the land gets warmer and rises up in the sky creating a low-pressure area
15201,these winds carry a lot of moisture with them and bring rain
15202,the wind blows from the land to the sea due to the difference in air temperature between the land and sea
15203,"this happens so because during winter, the land cools down faster than the water in the oceans and the temperature of water in the ocean is higher than that of land"
15204,the warm air over the ocean rises up creating a region of low pressure and cooler air from the land rushes towards the ocean
15205,"thus, the air flows from land to ocean carrying only a little water vapour"
15206,"hence, bring only a small amount of rain in the winter season"
15207,note: the word monsoon is taken from the arabic word ‘mausam’ which means ‘season’ the summer monsoon which brings heavy rain is very important to the farmers because this annual rainfall helps in growing crops
15208,farmers depend on the rain for the irrigation of their crops
15209,"in nature itself, there are certain situations that can sometimes create disasters and can pose a threat to humans, animals and plant life"
15210,"wind speed and wind direction play an important role in the formation of storms, cyclone, thunderstorms, etc"
15211,the instrument used to measure the wind speed is called anemometer
15212,"thunderstorms when air moves gently (low speed), it is called a breeze while when it moves violently (high speed), it is called a storm"
15213,"when the pressure of air drops, it indicates the possibility of a storm"
15214,"the swift movement of the falling water along with the rising warm air producing sound, lightning, heavy rain and • strong wind is called thunderstorm"
15215,it develops in hot and humid tropical areas like india and is accompanied by heavy rains or hail
15216,thunderstorms are produced by the dark clouds which form at fairly low altitude in the atmosphere
15217,"in the tropical area, the air gets warmed up and makes it to rise, whereas humidity provides the water vapour for the formation of cloud"
15218,"therefore, it can be said that to occur a thunderstorm, it requires moisture, rapidly rising warm air and sea breeze or mountains"
15219,precautions to be taken during a thunderstorm a thunderstorm is accompanied by lightning which is a giant electric spark
15220,"therefore, you must take the following precautions during a thunderstorm to protect ourselves from the lightning"
15221,when you are in open area do not take shelter under an isolated tree or building
15222,"if you are in a forest, take shelter under a small tree"
15223,do not take shelter under an umbrella having a metallic end
15224,"never sit near a window, open garages, storage sheds, metal sheds, etc, to take shelter"
15225,"if you are in the water, get out and go inside a building"
15226,when you are inside do not sit near an open window
15227,do not watch tv cyclones a cyclone is a weather condition consisting of a system of high-speed winds revolving around a central area of very low pressure
15228,it is a violent storm with a wind speed of 150-250 km/h
15229,structure of a cyclone the centre of a cyclone is a calm area and is called the eye of the storm
15230,the diameter of the eye varies from 10 to 30 km
15231,it is a region free of clouds and has light winds
